16855054019100,16855054031500,16855056206000,16855056361600,1
16855056490600,16855056504200,16855058180100,16855058256400,0
16855058457200,16855058472300,16855060657999,16855060883800,1
16855061050100,16855061068700,16855063637399,16855063706300,0
16855063865900,16855063882100,16855067693699,16855067862700,1
16855068033500,16855068049599,16855069798900,16855069865900,0
16855070078699,16855070097100,16855073718600,16855073881699,1
16855074075600,16855074094399,16855075536000,16855075611699,0
16855075837699,16855075853300,16855078733200,16855079755300,1
16855080006799,16855080029300,16855083457199,16855083591800,0
16855083821000,16855083863200,16855086847400,16855087039499,1
16855087265900,16855087283699,16855089245399,16855089321799,0
16855089591100,16855089611600,16855093990200,16855094205599,1
16855094378599,16855094408800,16855098547000,16855098645200,0
16855098915400,16855098933099,16855105890800,16855106267300,1
16855106706800,16855106735599,16855109290000,16855109405500,0
16855109588899,16855109604300,16855116290400,16855116576600,1
16855116870900,16855117035600,16855119543000,16855119666100,0
16855119959000,16855119988200,16855123445199,16855123651900,1
16855123903000,16855123927600,16855126205600,16855126285900,0
16855126494299,16855126516000,16855131737500,16855132165300,1
16855132667700,16855132699700,16855136983000,16855137115400,0
16855137296500,16855137316100,16855141949000,16855142268500,1
16855142507400,16855142527600,16855144604700,16855144685000,0
16855144978299,16855145003200,16855150542799,16855150995200,1
16855151305200,16855151333000,16855154273500,16855154333800,0
16855154479100,16855154493999,16855157082000,16855157247000,1
16855157753100,16855157773899,16855159112200,16855159170700,0
16855159377200,16855159397399,16855162949599,16855163395700,1
16855163688699,16855163715600,16855166915599,16855166992400,0
16855167309100,16855167339700,16855170886200,16855171198299,1
16855171648299,16855171679700,16855173586400,16855173657799,0
16855173978200,16855173997900,16855177317999,16855177507600,1
16855177758599,16855177778099,16855181151500,16855181240999,0
16855182028899,16855182048499,16855186375500,16855186580300,1
16855186840200,16855186868400,16855188604000,16855188691200,0
16855189135699,16855189156400,16855192757199,16855192924100,1
16855193136999,16855193150300,16855194819400,16855194891600,0
16855195104100,16855195123300,16855199971099,16855200174300,1
16855200399099,16855200420800,16855202313999,16855202383799,0
16855202652799,16855202677300,16855206003700,16855206128599,1
16855206294299,16855206308900,16855207670100,16855207724600,0
16855207900599,16855207915000,16855210101100,16855210233400,1
16855210415500,16855210430399,16855211928000,16855212010200,0
16855212256200,16855212273300,16855216448500,16855216647000,1
16855216860500,16855216874099,16855218419699,16855218514699,0
16855218707200,16855218724499,16855221674800,16855221841200,1
16855222009599,16855222023999,16855223328100,16855223378499,0
16855223602600,16855223617600,16855225904300,16855226029000,1
16855226143299,16855226153500,16855227338800,16855227421600,0
16855227571700,16855227584699,16855229810900,16855230163299,1
16855230481100,16855230497900,16855232692599,16855232754100,0
16855232923399,16855232938599,16855235535900,16855235685700,1
16855235934900,16855235953399,16855237351500,16855237400000,0
16855237557699,16855237571200,16855239903200,16855240032500,1
16855240265500,16855240285000,16855241988599,16855242058799,0
16855242341000,16855242356300,16855244829000,16855244998900,1
16855245178800,16855245189800,16855247090400,16855247168499,0
16855247435500,16855247463000,16855250683800,16855250853599,1
16855251063600,16855251080900,16855252795500,16855252874500,0
16855253100200,16855253118400,16855255353100,16855255484000,1
16855255622300,16855255634900,16855256718400,16855256774800,0
16855256945300,16855256958999,16855258899600,16855259032099,1
16855259256400,16855259270100,16855260791600,16855260844199,0
16855261073000,16855261091000,16855264072499,16855264208699,1
16855264385300,16855264401500,16855265795200,16855265845900,0
16855265989000,16855266001299,16855268645500,16855268761000,1
16855268873100,16855268883500,16855269936500,16855269989699,0
16855270122099,16855270134600,16855272552800,16855272706000,1
16855272867200,16855272879799,16855274933400,16855275021099,0
16855275209000,16855275229200,16855278036600,16855278194499,1
16855278365700,16855278391000,16855280012600,16855280065399,0
16855280239700,16855280258600,16855285048300,16855285258299,1
16855285501100,16855285525300,16855287134400,16855287197400,0
16855287371900,16855287396600,16855290401900,16855290600600,1
16855290821300,16855290840200,16855292991300,16855293078800,0
16855293259999,16855293280800,16855296588199,16855296949100,1
16855297226600,16855297258100,16855300195200,16855300364700,0
16855300750499,16855300783399,16855304602900,16855304965899,1
16855305282200,16855305307100,16855307507200,16855307565100,0
16855307750100,16855307770600,16855310143899,16855310314600,1
16855310923199,16855310954300,16855316563299,16855316657899,0
16855316897699,16855316944499,16855322055400,16855322338099,1
16855322538199,16855322567500,16855324511800,16855324596700,0
16855324928300,16855324954600,16855328271900,16855328457799,1
16855328656700,16855328706800,16855334440700,16855334525300,0
16855334773400,16855334797700,16855338805100,16855338977899,1
16855339176700,16855339196699,16855341559900,16855341802700,0
16855342188499,16855342209600,16855345757100,16855346320600,1
16855347046899,16855347075099,16855350184600,16855350297900,0
16855350557200,16855350586199,16855354917699,16855355122199,1
16855355308999,16855355323299,16855357343500,16855357432400,0
16855357646600,16855357666000,16855360500700,16855360723999,1
16855360909800,16855360933600,16855364531700,16855364698300,0
16855365538300,16855365595899,16855369365800,16855369588599,1
16855369790800,16855369812500,16855371617000,16855371719100,0
16855372021000,16855372078100,16855374997399,16855375167300,1
16855375353600,16855375370999,16855377122800,16855377204199,0
16855377404899,16855377432900,16855383755399,16855384054600,1
16855384423799,16855384486800,16855388964999,16855389022399,0
16855389183500,16855389210200,16855392903000,16855393154000,1
16855393386500,16855393407200,16855395310200,16855395404800,0
16855395673700,16855395693400,16855401739400,16855401909699,1
16855402130999,16855402156500,16855403871999,16855403913999,0
16855404048000,16855404058400,16855406292900,16855406458300,1
16855406605200,16855406616200,16855407805200,16855407860800,0
16855407991600,16855408003400,16855410068900,16855410181800,1
16855410304599,16855410316200,16855411365400,16855411428000,0
16855411553700,16855411564999,16855414742400,16855414971499,1
16855415172500,16855415189200,16855416963299,16855417059500,0
16855417221799,16855417237700,16855420139900,16855420306799,1
16855420475600,16855420522400,16855421849600,16855421890500,0
16855422065700,16855422081900,16855424376399,16855424535800,1
16855424681000,16855424696200,16855426217000,16855426288700,0
16855426450100,16855426468300,16855428557500,16855428678900,1
16855428816799,16855428831099,16855430859400,16855430916099,0
16855431051100,16855431066100,16855433744099,16855433973500,1
16855434203800,16855434225000,16855435671500,16855435730700,0
16855435884800,16855435900300,16855438445299,16855438684000,1
16855438793500,16855438808600,16855440211800,16855440279800,0
16855440479000,16855440496300,16855443076900,16855443190900,1
16855443316600,16855443328599,16855444489599,16855444535400,0
16855444671599,16855444685400,16855447377900,16855447503700,1
16855447650400,16855447661700,16855449335900,16855449403200,0
16855449562000,16855449575800,16855451943200,16855452170900,1
16855452376000,16855452401899,16855454154700,16855454209799,0
16855454329100,16855454341199,16855456279800,16855456409600,1
16855456535000,16855456546000,16855457625200,16855457668700,0
16855457778299,16855457790000,16855459625100,16855459791900,1
16855460146000,16855460158499,16855461532400,16855461573100,0
16855461738200,16855461753100,16855464306000,16855464456599,1
16855464665100,16855464688299,16855466159000,16855466222899,0
16855466352700,16855466364100,16855469112100,16855469233100,1
16855469363100,16855469376300,16855471247900,16855471304200,0
16855471455700,16855471471100,16855473344600,16855473453600,1
16855473590099,16855473601200,16855475138800,16855475223400,0
16855475462700,16855475483200,16855477873200,16855478060800,1
16855478206600,16855478221700,16855479999300,16855480121199,0
16855480617800,16855480639900,16855483133500,16855483258799,1
16855483434500,16855483454199,16855485173699,16855485223900,0
16855485395100,16855485410200,16855487752599,16855487924300,1
16855488087000,16855488104799,16855489892599,16855489954699,0
16855490112000,16855490129000,16855492396000,16855492554400,1
16855492707000,16855492725299,16855494204100,16855494269600,0
16855494424800,16855494440200,16855498110500,16855498342300,1
16855498633000,16855498664600,16855500591200,16855500651400,0
16855500795500,16855500809599,16855503460200,16855503579900,1
16855503746999,16855503762400,16855505206400,16855505270300,0
16855505486700,16855505507700,16855507855799,16855508024100,1
16855508207899,16855508227600,16855509576300,16855509632099,0
16855509778900,16855509797100,16855511835200,16855512104700,1
16855512350600,16855512383199,16855515473700,16855515547800,0
16855515792100,16855515814300,16855519506300,16855519675399,1
16855519875600,16855519898100,16855521435800,16855521525000,0
16855521733599,16855521753000,16855524601500,16855524745899,1
16855524898900,16855524914599,16855526391500,16855526491900,0
16855527034399,16855527132000,16855531156300,16855531404700,1
16855531972400,16855532029900,16855534097900,16855534182600,0
16855534403099,16855534422100,16855537151400,16855537310400,1
16855537451600,16855537464800,16855539551400,16855539624800,0
16855539797500,16855539814500,16855543790200,16855543995100,1
16855544205300,16855544227100,16855545981700,16855547268999,0
16855547989700,16855548110700,16855553171000,16855553365200,1
16855553588399,16855553610899,16855555915000,16855555990000,0
16855556153500,16855556169600,16855560024600,16855560198600,1
16855560359500,16855560373900,16855562457000,16855562527800,0
16855563322999,16855563391200,16855568517100,16855568736700,1
16855569022700,16855569045299,16855571172000,16855571227100,0
16855571368100,16855571380700,16855574429900,16855574761400,1
16855575031299,16855575053900,16855577381899,16855577449400,0
16855577649899,16855577669200,16855582770300,16855583080100,1
16855583348500,16855583363700,16855585100900,16855585186200,0
16855585360800,16855585380000,16855588086299,16855588246200,1
16855588450899,16855588465699,16855590372800,16855590430100,0
16855590590299,16855590606999,16855594883099,16855595111899,1
16855595267300,16855595281800,16855597424399,16855597505300,0
16855597785900,16855597806000,16855602898300,16855603141399,1
16855603337800,16855603358100,16855604946500,16855605010300,0
16855605174400,16855605193000,16855607672400,16855607819900,1
16855607989500,16855608003000,16855610454400,16855610672300,0
16855610895999,16855610910100,16855615779000,16855615961500,1
16855616176200,16855616240100,16855617884399,16855617954800,0
16855618163100,16855618178699,16855621059000,16855621250200,1
16855621444400,16855621462300,16855622967700,16855623045000,0
16855623175800,16855623190499,16855625889899,16855626039800,1
16855626210700,16855626228100,16855627849500,16855627902600,0
16855628080999,16855628093200,16855630603000,16855630789500,1
16855630999800,16855631069800,16855633287699,16855633364599,0
16855633539600,16855633556400,16855636327299,16855636504999,1
16855636646300,16855636659100,16855638142600,16855638212800,0
16855638379600,16855638394400,16855641786900,16855641984099,1
16855642116700,16855642129700,16855643450900,16855643511200,0
16855643642399,16855643654100,16855645788300,16855645934799,1
16855646084200,16855646096400,16855648273600,16855648335599,0
16855648505700,16855648523500,16855651083500,16855651232799,1
16855651373400,16855651391399,16855652793000,16855652871400,0
16855652981800,16855652992200,16855655300200,16855655426599,1
16855655579700,16855655592200,16855657160899,16855657256499,0
16855657392300,16855657407700,16855659946700,16855660075200,1
16855660228900,16855660241000,16855661642899,16855661709400,0
16855661830500,16855661840600,16855663850900,16855664029100,1
16855664279699,16855664303099,16855666231500,16855666293400,0
16855666557100,16855666572100,16855668645099,16855668755399,1
16855668853399,16855668865900,16855670252799,16855670333400,0
16855670498300,16855670511800,16855672986400,16855673116099,1
16855673250299,16855673263600,16855674871200,16855674952000,0
16855675161500,16855675183100,16855678268600,16855678462799,1
16855678642800,16855678657900,16855682270200,16855682358099,0
16855682541100,16855682559300,16855685885200,16855686094199,1
16855686348000,16855686367400,16855688571600,16855688656200,0
16855688948800,16855688965800,16855691985400,16855692255099,1
16855692527899,16855692555700,16855694335900,16855694418399,0
16855694589700,16855694607500,16855701214000,16855701443700,1
16855701812600,16855701838600,16855704606500,16855704696100,0
16855704907300,16855704942900,16855707988400,16855708170499,1
16855708400300,16855708418800,16855710911200,16855711028599,0
16855711252199,16855711269900,16855718509600,16855718681999,1
16855718882700,16855718899600,16855720630200,16855720775400,0
16855721082900,16855721123100,16855724802300,16855724988900,1
16855725330400,16855725342999,16855727724299,16855727803400,0
16855728040099,16855728079100,16855732699799,16855732943000,1
16855733645200,16855733735900,16855736101600,16855736173400,0
16855736352900,16855736368499,16855740076099,16855740230200,1
16855740387500,16855740405800,16855741797300,16855741855100,0
16855742104699,16855742121500,16855744799200,16855744967499,1
16855745127499,16855745142100,16855752126799,16855752216100,0
16855752509200,16855752544200,16855757452500,16855757680499,1
16855757893400,16855757929100,16855794799899,16855794876200,0
16855795043200,16855795058100,16855800582900,16855800727200,1
16855800842300,16855800852299,16855802228699,16855802285700,0
16855802408500,16855802417100,16855805121000,16855805257600,1
16855805379099,16855805388699,16855806580000,16855806628900,0
16855806742500,16855806752000,16855812854400,16855813484700,1
16855813643200,16855813656100,16855816890499,16855816967700,0
16855817132100,16855817146900,16855819637400,16855819807700,1
16855819931800,16855819939100,16855820913399,16855820951400,0
16855821046400,16855821054799,16855823867700,16855824084900,1
16855824228800,16855824240600,16855825580699,16855825634400,0
16855825789499,16855825799999,16855828179700,16855828334999,1
16855828459100,16855828472900,16855829992700,16855830093199,0
16855830278300,16855830293200,16855834530299,16855834719600,1
16855834912900,16855834926799,16855836451899,16855836510100,0
16855836652499,16855836661700,16855838813999,16855838982099,1
16855839160000,16855839175000,16855840576700,16855840663000,0
16855840885300,16855840907900,16855844692899,16855844838300,1
16855844992800,16855845009199,16855846156700,16855846221799,0
16855846372799,16855846411600,16855848993000,16855849121700,1
16855849242699,16855849253600,16855850309400,16855850352900,0
16855850450400,16855850458300,16855852506600,16855852706500,1
16855852890100,16855852903700,16855854621900,16855854694900,0
16855854902200,16855854916000,16855857094399,16855857266800,1
16855857432400,16855857442900,16855858598600,16855858657100,0
16855858773100,16855858782200,16855861429900,16855861579199,1
16855861726100,16855861737300,16855863482600,16855863573200,0
16855863783300,16855863811700,16855866090100,16855866214700,1
16855866362800,16855866373500,16855867850300,16855867909800,0
16855868010100,16855868018000,16855869864699,16855870036100,1
16855870157500,16855870166400,16855871886800,16855871950699,0
16855872097100,16855872110600,16855874176700,16855874285300,1
16855874410100,16855874425999,16855875717899,16855875762799,0
16855875857800,16855875866499,16855879095900,16855879325900,1
16855879479100,16855879492400,16855882191699,16855882272700,0
16855882711800,16855882728100,16855885886299,16855886121299,1
16855886312800,16855886330800,16855888328100,16855888433900,0
16855888578800,16855888593799,16855897091200,16855897515100,1
16855897977400,16855897996600,16855900025700,16855900091900,0
16855900261100,16855900276100,16855903424000,16855903571300,1
16855903771099,16855903786300,16855905660500,16855905774100,0
16855905971600,16855905991000,16855908243599,16855908363800,1
16855908478599,16855908492499,16855909935500,16855910044500,0
16855910283000,16855910301000,16855914555000,16855915060800,1
16855915685500,16855915796400,16855918630000,16855918745300,0
16855918903900,16855918919200,16855921383600,16855921522000,1
16855921686900,16855921700399,16855923575400,16855923647799,0
16855923775000,16855923789400,16855925995599,16855926107500,1
16855926316800,16855926329499,16855927568500,16855927640400,0
16855927779200,16855927798600,16855932420500,16855932642900,1
16855933056400,16855933074699,16855935595100,16855935727000,0
16855935898500,16855935912500,16855938898000,16855939056500,1
16855939247400,16855939265400,16855940811199,16855940869400,0
16855941003900,16855941018000,16855944131799,16855944393800,1
16855944562300,16855944578499,16855946291699,16855946404999,0
16855946911000,16855946982800,16855952238000,16855952412300,1
16855952601000,16855952612800,16855954884899,16855954924400,0
16855955097600,16855955116100,16855957280100,16855957397400,1
16855957537700,16855957552000,16855959138800,16855959209199,0
16855959361300,16855959377100,16855962157000,16855962302299,1
16855962429600,16855962443600,16855966589100,16855966716100,0
16855966886600,16855966900399,16855970413700,16855970551300,1
16855970725500,16855970746399,16855972908299,16855972962500,0
16855973083000,16855973093199,16855976111000,16855976239799,1
16855976374200,16855976385200,16855977625399,16855977691100,0
16855977840299,16855977856300,16855985738399,16855985936100,1
16855986093900,16855986113100,16855988050600,16855988110800,0
16855988247099,16855988261999,16855991340500,16855991514700,1
16855991827599,16855991844100,16855993381800,16855993441200,0
16855993563799,16855993574200,16855996748000,16855996943300,1
16855997152600,16855997171100,16855999944399,16856000050400,0
16856000263700,16856000285700,16856002956200,16856003108500,1
16856003230300,16856003242300,16856004336099,16856004386600,0
16856004490899,16856004501399,16856006382500,16856006510899,1
16856006608600,16856006616600,16856007937200,16856008005299,0
16856008134600,16856008147900,16856010502900,16856010641800,1
16856010783200,16856010795900,16856012536600,16856012582100,0
16856012662900,16856012670600,16856014909800,16856015234200,1
16856015546400,16856015583699,16856017020300,16856017074799,0
16856017181899,16856017190600,16856018918599,16856019038800,1
16856019147300,16856019157200,16856020505699,16856020561099,0
16856020683399,16856020695300,16856022983800,16856023114000,1
16856023227000,16856023237800,16856024657200,16856024719599,0
16856024844600,16856024857600,16856027362500,16856027572200,1
16856027727800,16856027741900,16856029036700,16856029098600,0
16856029240600,16856029255300,16856032149300,16856032360300,1
16856032454600,16856032464200,16856033967899,16856034025500,0
16856034138000,16856034149200,16856036936800,16856037113900,1
16856037224900,16856037235200,16856038311100,16856038371700,0
16856038489899,16856038500600,16856041012000,16856041158200,1
16856041231500,16856041238200,16856043090399,16856043146500,0
16856043243299,16856043252300,16856045565500,16856045668600,1
16856045761500,16856045770199,16856046897400,16856046946999,0
16856047027900,16856047035900,16856049035400,16856049145800,1
16856049263199,16856049272500,16856050219600,16856050258600,0
16856050335900,16856050343800,16856051825800,16856051946200,1
16856052018900,16856052025699,16856052960699,16856053001400,0
16856053084300,16856053091999,16856054689000,16856054830800,1
16856054923000,16856054932100,16856055893199,16856055930800,0
16856056013700,16856056022699,16856058474599,16856058690800,1
16856058854700,16856058913699,16856060749100,16856060800600,0
16856060927600,16856060941600,16856062898799,16856063013200,1
16856063122500,16856063131399,16856064885000,16856064945499,0
16856065058799,16856065068700,16856067083099,16856067242900,1
16856067377899,16856067390100,16856069217200,16856069313700,0
16856069407200,16856069415700,16856071292100,16856071424800,1
16856071561400,16856071576700,16856072847399,16856072933300,0
16856073056000,16856073067300,16856075711500,16856075818900,1
16856075949999,16856075960499,16856077259400,16856077322500,0
16856077422800,16856077431599,16856080373100,16856080768200,1
16856080959300,16856080973299,16856083202000,16856083259000,0
16856083385099,16856083394800,16856085377200,16856085554000,1
16856085685900,16856085698500,16856087061100,16856087133000,0
16856087251400,16856087263400,16856090039800,16856090220099,1
16856090337599,16856090348999,16856092326700,16856092410500,0
16856092539700,16856092568700,16856095914200,16856096086800,1
16856096321800,16856096343500,16856098623099,16856098682799,0
16856098800000,16856098816300,16856100961100,16856101077700,1
16856101173899,16856101182800,16856102806600,16856102892300,0
16856103089600,16856103109100,16856105879800,16856106036800,1
16856106153900,16856106164000,16856108090099,16856108199100,0
16856108497900,16856108512800,16856110801100,16856111004700,1
16856111281000,16856111326200,16856113658800,16856113854899,0
16856114118000,16856114146200,16856117881999,16856118058500,1
16856118182100,16856118192099,16856120030499,16856120137000,0
16856120260000,16856120269300,16856122694700,16856122855200,1
16856122980200,16856122989000,16856124713000,16856124760300,0
16856124879899,16856124890200,16856127460500,16856127617100,1
16856127759300,16856127767300,16856128857200,16856128898399,0
16856128994700,16856129000900,16856132835500,16856133231799,1
16856133360799,16856133368800,16856134753400,16856134830500,0
16856134942600,16856134950200,16856136738400,16856136852299,1
16856136971100,16856136979500,16856138556700,16856138622900,0
16856138753600,16856138762300,16856140542400,16856140658600,1
16856140760400,16856140768599,16856142356500,16856142431800,0
16856142613400,16856142625300,16856144742100,16856144872100,1
16856144973400,16856144980199,16856146400099,16856146445800,0
16856146614700,16856146641000,16856153504400,16856153686500,1
16856153837499,16856153847599,16856155317600,16856155374300,0
16856155473399,16856155481900,16856160027599,16856160449700,1
16856160565200,16856160590399,16856161988799,16856162038600,0
16856162179800,16856162194100,16856167987000,16856168356600,1
16856168535199,16856168544500,16856170316000,16856170534500,0
16856170654300,16856170661299,16856173679700,16856173812599,1
16856173942099,16856173948400,16856175894900,16856176023799,0
16856176157800,16856176166500,16856178311500,16856178431600,1
16856178556600,16856178563500,16856181532899,16856181610100,0
16856181750100,16856181773900,16856185744800,16856185890000,1
16856186018800,16856186025600,16856187445900,16856187534199,0
16856187668499,16856187680500,16856192310100,16856192496100,1
16856192674400,16856192682699,16856193931599,16856193976899,0
16856194089400,16856194095500,16856198234399,16856198628100,1
16856199015800,16856199045400,16856200980700,16856201069899,0
16856201218900,16856201229200,16856203197200,16856203316399,1
16856203434200,16856203442000,16856205089000,16856205137100,0
16856205241000,16856205249300,16856207361900,16856207495800,1
16856207595100,16856207602100,16856209136500,16856209191900,0
16856209312899,16856209346299,16856212945399,16856213074600,1
16856213174400,16856213180700,16856215269800,16856215423099,0
16856215822200,16856215842599,16856218106299,16856218224000,1
16856218309400,16856218316600,16856219245600,16856219280900,0
16856219352799,16856219365300,16856221191699,16856221303100,1
16856221404200,16856221420800,16856222575100,16856222622400,0
16856222733899,16856222740500,16856224732800,16856224857599,1
16856224931800,16856224937899,16856226075200,16856226161200,0
16856226266999,16856226277300,16856227973599,16856228082300,1
16856228178700,16856228185400,16856229292799,16856229343700,0
16856229413699,16856229419399,16856232415300,16856232651300,1
16856233084700,16856233114800,16856234638499,16856234689199,0
16856234797300,16856234808800,16856236610000,16856236736899,1
16856236868400,16856236893800,16856238056999,16856238112700,0
16856238208899,16856238216400,16856239842600,16856240010700,1
16856240094000,16856240100000,16856241125199,16856241167000,0
16856241251399,16856241257700,16856243247999,16856243431800,1
16856243605700,16856243614200,16856244571800,16856244613800,0
16856244707200,16856244714400,16856246139200,16856246234400,1
16856246350300,16856246357400,16856247473000,16856247523400,0
16856247630200,16856247637500,16856249929099,16856250071300,1
16856250171900,16856250178800,16856251228400,16856251270600,0
16856251369300,16856251377000,16856253440800,16856253542200,1
16856253643500,16856253649600,16856254567000,16856254607399,0
16856254720900,16856254728000,16856256241100,16856256337800,1
16856256434300,16856256441099,16856257500700,16856257544000,0
16856257643000,16856257649899,16856260081000,16856260188100,1
